ano_mes,setor,ret_setor,n_empresas,data
2019-10,Outros,-0.42406164878519004,2,2019-10-31
2019-10,"Petróleo, Gás e Biocombustíveis",0.028010483159322936,9,2019-10-31
2019-10,Saúde,0.04494765474716821,15,2019-10-31
2019-10,Tecnologia da Informação,0.05827631084702214,5,2019-10-31
2019-10,Utilidade Pública,-0.021834667411357762,40,2019-10-31
2019-11,Bens Industriais,0.02459766834792131,40,2019-11-30
2019-11,Comunicações,0.03297199310635812,4,2019-11-30
2019-11,Consumo Cíclico,0.009895586853186108,68,2019-11-30
2019-11,Consumo não Cíclico,0.03504091658748646,20,2019-11-30
2019-11,Financeiro,0.018476400272866872,49,2019-11-30
2019-11,Materiais Básicos,0.05816011029068066,29,2019-11-30
2019-11,Outros,-0.2504029608757783,2,2019-11-30
2019-11,"Petróleo, Gás e Biocombustíveis",0.07733611076589098,9,2019-11-30
2019-11,Saúde,0.053482155691043996,15,2019-11-30
2019-11,Tecnologia da Informação,0.09577912636019101,5,2019-11-30
2019-11,Utilidade Pública,0.01983660886240079,40,2019-11-30
2019-12,Bens Industriais,0.1915990365309112,39,2019-12-31
2019-12,Comunicações,-0.02168291571294889,4,2019-12-31
2019-12,Consumo Cíclico,0.18340298374560643,69,2019-12-31
2019-12,Consumo não Cíclico,0.10516248601495992,20,2019-12-31
2019-12,Financeiro,0.13338392821872208,50,2019-12-31
2019-12,Materiais Básicos,0.13909170112179436,28,2019-12-31
2019-12,Outros,-0.11030237628870315,2,2019-12-31
2019-12,"Petróleo, Gás e Biocombustíveis",0.12927904148644773,9,2019-12-31
2019-12,Saúde,0.10017262181973183,15,2019-12-31
2019-12,Tecnologia da Informação,0.20948173185723915,5,2019-12-31
2019-12,Utilidade Pública,0.09936105579246912,41,2019-12-31
2020-01,Bens Industriais,0.06798563666335651,40,2020-01-31
2020-01,Comunicações,0.056455544533164814,4,2020-01-31
2020-01,Consumo Cíclico,0.04440281644636726,70,2020-01-31
2020-01,Consumo não Cíclico,0.06138693224351881,20,2020-01-31
2020-01,Financeiro,-0.020769227015842977,49,2020-01-31
2020-01,Materiais Básicos,-0.035475889329842566,27,2020-01-31
2020-01,Outros,0.16416285523957463,2,2020-01-31
2020-01,"Petróleo, Gás e Biocombustíveis",0.10808262199077606,9,2020-01-31
2020-01,Saúde,0.077494637322774,15,2020-01-31
2020-01,Tecnologia da Informação,-0.01715613056234857,5,2020-01-31
2020-01,Utilidade Pública,0.03375256717722663,42,2020-01-31
2020-02,Bens Industriais,-0.10139342612406513,40,2020-02-29
2020-02,Comunicações,-0.07027426994545216,4,2020-02-29
2020-02,Consumo Cíclico,-0.0924334766319074,68,2020-02-29
2020-02,Consumo não Cíclico,-0.08396865677872967,20,2020-02-29
2020-02,Financeiro,-0.06728214814004645,50,2020-02-29
2020-02,Materiais Básicos,-0.055859247360549404,26,2020-02-29
2020-02,Outros,-0.13301125785238926,2,2020-02-29
2020-02,"Petróleo, Gás e Biocombustíveis",-0.14990824968886368,9,2020-02-29
2020-02,Saúde,-0.042566823672483406,15,2020-02-29
2020-02,Tecnologia da Informação,-0.0968111297744528,5,2020-02-29
2020-02,Utilidade Pública,-0.016339019580825825,41,2020-02-29
2020-03,Bens Industriais,-0.4244923145465159,41,2020-03-31
2020-03,Comunicações,-0.3759600435862346,4,2020-03-31
2020-03,Consumo Cíclico,-0.5626715006289074,70,2020-03-31
2020-03,Consumo não Cíclico,-0.25523432429853016,19,2020-03-31
2020-03,Financeiro,-0.37082247362030835,50,2020-03-31
2020-03,Materiais Básicos,-0.3354086360804167,27,2020-03-31
2020-03,Outros,-0.26131010012941386,2,2020-03-31
2020-03,"Petróleo, Gás e Biocombustíveis",-0.4825658051935153,9,2020-03-31
2020-03,Saúde,-0.29499669196827616,15,2020-03-31
2020-03,Tecnologia da Informação,-0.43713975231998886,6,2020-03-31
2020-03,Utilidade Pública,-0.24659218785157994,38,2020-03-31
2020-04,Bens Industriais,0.06283560358476487,41,2020-04-30
2020-04,Comunicações,0.16415783289202046,4,2020-04-30
2020-04,Consumo Cíclico,0.09123614565262839,70,2020-04-30
2020-04,Consumo não Cíclico,0.09980523134481176,18,2020-04-30
2020-04,Financeiro,0.04626789022590538,50,2020-04-30
2020-04,Materiais Básicos,0.09930341149737693,26,2020-04-30
2020-04,Outros,-0.029515479037561604,2,2020-04-30
2020-04,"Petróleo, Gás e Biocombustíveis",0.13940688897513992,9,2020-04-30
2020-04,Saúde,0.06558835612828734,15,2020-04-30
2020-04,Tecnologia da Informação,0.26610284661522426,6,2020-04-30
2020-04,Utilidade Pública,0.027527997676158662,38,2020-04-30
2020-05,Bens Industriais,0.047004443256350704,39,2020-05-31
2020-05,Comunicações,0.05837840904595948,4,2020-05-31
2020-05,Consumo Cíclico,0.02558238176787873,70,2020-05-31
2020-05,Consumo não Cíclico,0.034566268811773396,19,2020-05-31
2020-05,Financeiro,0.02312025110972464,48,2020-05-31
2020-05,Materiais Básicos,0.0577185765478975,26,2020-05-31
2020-05,Outros,-0.03142149483341172,2,2020-05-31
2020-05,"Petróleo, Gás e Biocombustíveis",0.1053931652999833,9,2020-05-31
2020-05,Saúde,0.024629446230319922,15,2020-05-31
2020-05,Tecnologia da Informação,-0.0472908837356939,6,2020-05-31
2020-05,Utilidade Pública,0.05060445907302352,40,2020-05-31
2020-06,Bens Industriais,0.16542179226721504,41,2020-06-30
2020-06,Comunicações,0.21677644796060913,4,2020-06-30
2020-06,Consumo Cíclico,0.22333839428056035,70,2020-06-30
2020-06,Consumo não Cíclico,0.10009706571474214,19,2020-06-30
2020-06,Financeiro,0.1690374556608031,49,2020-06-30
2020-06,Materiais Básicos,0.12016164293648605,27,2020-06-30
2020-06,Outros,0.4605533972422995,2,2020-06-30
2020-06,"Petróleo, Gás e Biocombustíveis",0.13602500253320754,9,2020-06-30
2020-06,Saúde,0.0953303746061344,15,2020-06-30
2020-06,Tecnologia da Informação,0.26276395697963145,6,2020-06-30
2020-06,Utilidade Pública,0.07037396774110544,41,2020-06-30
2020-07,Bens Industriais,0.07062624638216305,41,2020-07-31
2020-07,Comunicações,0.2350761426821666,4,2020-07-31
2020-07,Consumo Cíclico,0.0421150016243579,71,2020-07-31
2020-07,Consumo não Cíclico,0.04897778360306639,19,2020-07-31
2020-07,Financeiro,0.03733012976099613,49,2020-07-31
2020-07,Materiais Básicos,0.0896621109710578,25,2020-07-31
2020-07,Outros,-0.06548436841263391,2,2020-07-31
2020-07,"Petróleo, Gás e Biocombustíveis",0.051901088685619344,9,2020-07-31
2020-07,Saúde,0.0652510879616852,15,2020-07-31
2020-07,Tecnologia da Informação,0.17157537412789803,6,2020-07-31
2020-07,Utilidade Pública,0.030738330721549585,42,2020-07-31
2020-08,Bens Industriais,0.009231270108226433,42,2020-08-31
2020-08,Comunicações,-0.11053388919031049,4,2020-08-31
2020-08,Consumo Cíclico,-0.03734192216935364,71,2020-08-31
2020-08,Consumo não Cíclico,0.012211937061760793,18,2020-08-31
2020-08,Financeiro,-0.016102193572628806,49,2020-08-31
2020-08,Materiais Básicos,0.09956292045778739,27,2020-08-31
2020-08,Outros,-0.13347308698630142,2,2020-08-31
2020-08,"Petróleo, Gás e Biocombustíveis",0.001368421305160054,9,2020-08-31
2020-08,Saúde,-0.04578102764831013,15,2020-08-31
2020-08,Tecnologia da Informação,0.08578207580260584,6,2020-08-31
2020-08,Utilidade Pública,-0.037176612151754905,40,2020-08-31
2020-09,Bens Industriais,-0.03103417397604383,42,2020-09-30
2020-09,Comunicações,-0.09107868573943623,4,2020-09-30
2020-09,Consumo Cíclico,-0.06162221968653007,73,2020-09-30
2020-09,Consumo não Cíclico,0.004557313198582181,19,2020-09-30
2020-09,Financeiro,-0.055647276676778,50,2020-09-30
2020-09,Materiais Básicos,-0.005966046895088477,27,2020-09-30
2020-09,Outros,-0.14633480698141016,2,2020-09-30
2020-09,"Petróleo, Gás e Biocombustíveis",-0.1111762023330848,9,2020-09-30
2020-09,Saúde,-0.036622146997416574,16,2020-09-30
2020-09,Tecnologia da Informação,-0.10216737273707273,6,2020-09-30
2020-09,Utilidade Pública,-0.021534051011516814,43,2020-09-30
2020-10,Bens Industriais,0.010960320998721976,42,2020-10-31
2020-10,Comunicações,-0.1623173317076585,4,2020-10-31
2020-10,Consumo Cíclico,-0.03354563670865869,77,2020-10-31
2020-10,Consumo não Cíclico,-0.053622031319525816,19,2020-10-31
2020-10,Financeiro,-0.01497042782393215,52,2020-10-31
2020-10,Materiais Básicos,0.08294143290335543,27,2020-10-31
2020-10,Outros,0.014374706642992938,2,2020-10-31
2020-10,"Petróleo, Gás e Biocombustíveis",0.06536910775303305,9,2020-10-31
2020-10,Saúde,-0.018484866252643443,17,2020-10-31
2020-10,Tecnologia da Informação,-0.0103390111922644,6,2020-10-31
2020-10,Utilidade Pública,0.0058873471294907205,42,2020-10-31
2020-11,Bens Industriais,0.1688902693472956,44,2020-11-30
2020-11,Comunicações,0.17802407844897528,4,2020-11-30
2020-11,Consumo Cíclico,0.11265528760738697,78,2020-11-30
2020-11,Consumo não Cíclico,0.11126041115381673,20,2020-11-30
2020-11,Financeiro,0.10350918695585974,52,2020-11-30
2020-11,Materiais Básicos,0.10583879315490925,27,2020-11-30
2020-11,Outros,0.08067714197501191,2,2020-11-30
2020-11,"Petróleo, Gás e Biocombustíveis",0.25682502331753887,9,2020-11-30
2020-11,Saúde,0.06925899921868574,17,2020-11-30
2020-11,Tecnologia da Informação,0.07479883095974511,6,2020-11-30
2020-11,Utilidade Pública,0.06736889845507271,42,2020-11-30
2020-12,Bens Industriais,0.055076967232801026,45,2020-12-31
2020-12,Comunicações,0.020457455739412527,3,2020-12-31
2020-12,Consumo Cíclico,0.05424099790255277,78,2020-12-31
2020-12,Consumo não Cíclico,0.040728637527817996,20,2020-12-31
2020-12,Financeiro,0.06703645266184675,52,2020-12-31
2020-12,Materiais Básicos,0.1002505877274565,26,2020-12-31
2020-12,Outros,0.062353521302012105,2,2020-12-31
2020-12,"Petróleo, Gás e Biocombustíveis",0.11114031085606742,10,2020-12-31
2020-12,Saúde,0.058204913068443824,17,2020-12-31
2020-12,Tecnologia da Informação,0.17269427113749836,8,2020-12-31
2020-12,Utilidade Pública,0.07848572046196696,42,2020-12-31
2021-01,Bens Industriais,0.013184328741894626,45,2021-01-31
2021-01,Comunicações,-0.08475087166997126,3,2021-01-31
2021-01,Consumo Cíclico,-0.03479975454357575,79,2021-01-31
2021-01,Consumo não Cíclico,0.1403019939756636,21,2021-01-31
2021-01,Financeiro,0.033261044639307215,51,2021-01-31
2021-01,Materiais Básicos,0.0163245779511037,25,2021-01-31
2021-01,Outros,-0.001980804053359292,2,2021-01-31
2021-01,"Petróleo, Gás e Biocombustíveis",-0.02786007678840715,10,2021-01-31
2021-01,Saúde,0.03240765307015495,18,2021-01-31
2021-01,Tecnologia da Informação,0.10748283035367392,9,2021-01-31
2021-01,Utilidade Pública,-0.03523466177860451,41,2021-01-31
2021-02,Bens Industriais,0.005215048737858982,45,2021-02-28
2021-02,Comunicações,-0.05104668794835687,3,2021-02-28
2021-02,Consumo Cíclico,-0.0827551848685446,80,2021-02-28
2021-02,Consumo não Cíclico,0.0013687205587384105,21,2021-02-28
2021-02,Financeiro,-0.03816776718975248,53,2021-02-28
2021-02,Materiais Básicos,0.06532691906400533,25,2021-02-28
2021-02,Outros,-0.06301296782873408,1,2021-02-28
2021-02,"Petróleo, Gás e Biocombustíveis",-0.02540281120503183,10,2021-02-28
2021-02,Saúde,-0.05928862482633587,18,2021-02-28
2021-02,Tecnologia da Informação,0.007978549690621901,9,2021-02-28
2021-02,Utilidade Pública,-0.04109347484250081,41,2021-02-28
2021-03,Bens Industriais,0.05830690269860715,45,2021-03-31
2021-03,Comunicações,-0.018226579143016213,3,2021-03-31
2021-03,Consumo Cíclico,0.013188706287275897,83,2021-03-31
2021-03,Consumo não Cíclico,0.10231266389457092,22,2021-03-31
2021-03,Financeiro,0.027210988837688015,52,2021-03-31
2021-03,Materiais Básicos,0.10881143512337411,28,2021-03-31
2021-03,Outros,0.15239290882421175,2,2021-03-31
2021-03,"Petróleo, Gás e Biocombustíveis",0.15124829330138806,11,2021-03-31
2021-03,Saúde,-0.017571521966083508,18,2021-03-31
2021-03,Tecnologia da Informação,-0.07622452995448732,12,2021-03-31
2021-03,Utilidade Pública,0.0673517240323089,43,2021-03-31
2021-04,Bens Industriais,0.1403116417461663,44,2021-04-30
2021-04,Comunicações,-0.047983410123833004,3,2021-04-30
2021-04,Consumo Cíclico,0.08152909246240173,83,2021-04-30
2021-04,Consumo não Cíclico,0.07155296703362278,23,2021-04-30
2021-04,Financeiro,0.0392783410086399,52,2021-04-30
2021-04,Materiais Básicos,0.19583716482775923,27,2021-04-30
2021-04,Outros,0.23339551920385512,3,2021-04-30
2021-04,"Petróleo, Gás e Biocombustíveis",0.03496712484503903,11,2021-04-30
2021-04,Saúde,-0.032944574428436395,18,2021-04-30
2021-04,Tecnologia da Informação,0.16509708494536343,12,2021-04-30
2021-04,Utilidade Pública,0.03236417311693163,43,2021-04-30
2021-05,Bens Industriais,0.06275543874447545,45,2021-05-31
2021-05,Comunicações,0.005097515616163524,3,2021-05-31
2021-05,Consumo Cíclico,0.07160127393170242,85,2021-05-31
2021-05,Consumo não Cíclico,0.03444895160684935,24,2021-05-31
2021-05,Financeiro,0.05574540836308687,54,2021-05-31
2021-05,Materiais Básicos,0.0495126764667673,27,2021-05-31
2021-05,Outros,0.06126535181226441,3,2021-05-31
2021-05,"Petróleo, Gás e Biocombustíveis",0.017320027556059717,11,2021-05-31
2021-05,Saúde,0.08157560668729931,20,2021-05-31
2021-05,Tecnologia da Informação,0.020335919062817103,12,2021-05-31
2021-05,Utilidade Pública,0.03506706125523591,43,2021-05-31
2021-06,Bens Industriais,0.066802715349503,45,2021-06-30
2021-06,Comunicações,0.006865689357451021,3,2021-06-30
2021-06,Consumo Cíclico,0.091642764807488,87,2021-06-30
2021-06,Consumo não Cíclico,0.026731542435745693,23,2021-06-30
2021-06,Financeiro,0.014463391417792864,54,2021-06-30
2021-06,Materiais Básicos,0.004044360826172988,26,2021-06-30
2021-06,Outros,0.1590509950058708,3,2021-06-30
2021-06,"Petróleo, Gás e Biocombustíveis",0.04596456072623206,12,2021-06-30
2021-06,Saúde,-0.011420468988614263,20,2021-06-30
2021-06,Tecnologia da Informação,0.017858008471467405,13,2021-06-30
2021-06,Utilidade Pública,0.009359803349322826,43,2021-06-30
2021-07,Bens Industriais,-0.04697951890824926,45,2021-07-31
2021-07,Comunicações,-0.11274234498949791,3,2021-07-31
2021-07,Consumo Cíclico,-0.09061474787291514,85,2021-07-31
2021-07,Consumo não Cíclico,-0.08022809033122623,23,2021-07-31
2021-07,Financeiro,-0.035377392547466684,56,2021-07-31
2021-07,Materiais Básicos,-0.0020805278168837347,26,2021-07-31
2021-07,Outros,-0.038318389786729336,3,2021-07-31
2021-07,"Petróleo, Gás e Biocombustíveis",-0.12844102737638186,12,2021-07-31
2021-07,Saúde,-0.03633690048934388,20,2021-07-31
2021-07,Tecnologia da Informação,-0.06391740119732515,12,2021-07-31
2021-07,Utilidade Pública,-0.029368642223490806,43,2021-07-31
2021-08,Bens Industriais,-0.06413586094995256,46,2021-08-31
2021-08,Comunicações,-0.05264752634913398,6,2021-08-31
2021-08,Consumo Cíclico,-0.08960796515663258,86,2021-08-31
2021-08,Consumo não Cíclico,-0.05095315960698094,24,2021-08-31
2021-08,Financeiro,-0.04813056631241157,57,2021-08-31
2021-08,Materiais Básicos,-0.050402076688921243,27,2021-08-31
2021-08,Outros,0.10409995792943783,2,2021-08-31
2021-08,"Petróleo, Gás e Biocombustíveis",-0.05377325875735892,12,2021-08-31
2021-08,Saúde,-0.02052299558805658,20,2021-08-31
2021-08,Tecnologia da Informação,-0.07747771466819081,15,2021-08-31
2021-08,Utilidade Pública,-0.0029770654029895264,44,2021-08-31
2021-09,Bens Industriais,-0.07870752294879992,45,2021-09-30
2021-09,Comunicações,-0.10358790492331438,6,2021-09-30
2021-09,Consumo Cíclico,-0.12198518359365332,86,2021-09-30
2021-09,Consumo não Cíclico,0.02231888876561482,25,2021-09-30
2021-09,Financeiro,-0.08730175234744678,58,2021-09-30
2021-09,Materiais Básicos,-0.07096860015842106,27,2021-09-30
2021-09,Outros,-0.16585864248673743,3,2021-09-30
2021-09,"Petróleo, Gás e Biocombustíveis",-0.005314099351157393,13,2021-09-30
2021-09,Saúde,-0.07139538649029402,23,2021-09-30
2021-09,Tecnologia da Informação,-0.15803133044889742,15,2021-09-30
2021-09,Utilidade Pública,-0.0240391433306427,42,2021-09-30
2021-10,Bens Industriais,-0.12711602100378383,46,2021-10-31
2021-10,Comunicações,-0.17753483512420967,6,2021-10-31
2021-10,Consumo Cíclico,-0.15315994690128704,85,2021-10-31
2021-10,Consumo não Cíclico,-0.07338438569961647,25,2021-10-31
2021-10,Financeiro,-0.08647923981080716,58,2021-10-31
2021-10,Materiais Básicos,-0.1007063419885201,28,2021-10-31
2021-10,Outros,-0.24677667448696627,2,2021-10-31
2021-10,"Petróleo, Gás e Biocombustíveis",-0.11598726738386761,13,2021-10-31
2021-10,Saúde,-0.12938394168948314,23,2021-10-31
2021-10,Tecnologia da Informação,-0.19481349504887,15,2021-10-31
2021-10,Utilidade Pública,-0.03665678388825743,43,2021-10-31
2021-11,Bens Industriais,-0.028574987688647618,47,2021-11-30
2021-11,Comunicações,-0.045733803756826896,6,2021-11-30
2021-11,Consumo Cíclico,-0.034722144085908756,84,2021-11-30
2021-11,Consumo não Cíclico,-0.08608194733185838,25,2021-11-30
2021-11,Financeiro,-0.055011088891365245,58,2021-11-30
2021-11,Materiais Básicos,0.026710468383331794,27,2021-11-30
2021-11,Outros,-0.08242842626404445,2,2021-11-30
2021-11,"Petróleo, Gás e Biocombustíveis",-0.018705388365287748,13,2021-11-30
2021-11,Saúde,-0.0724929419954645,23,2021-11-30
2021-11,Tecnologia da Informação,-0.06471284671293129,15,2021-11-30
2021-11,Utilidade Pública,-0.01553156315634693,42,2021-11-30
2021-12,Bens Industriais,0.0858760122357681,47,2021-12-31
2021-12,Comunicações,-0.04584240222134069,6,2021-12-31
2021-12,Consumo Cíclico,0.002543304333063638,84,2021-12-31
2021-12,Consumo não Cíclico,0.052265776766979764,25,2021-12-31
2021-12,Financeiro,-0.00041496744073272313,58,2021-12-31
2021-12,Materiais Básicos,0.0854683838808413,28,2021-12-31
2021-12,Outros,-0.3167657244555531,3,2021-12-31
2021-12,"Petróleo, Gás e Biocombustíveis",0.04451111742184896,13,2021-12-31
2021-12,Saúde,0.028024308647930395,23,2021-12-31
2021-12,Tecnologia da Informação,0.054473373529650274,15,2021-12-31
2021-12,Utilidade Pública,0.0338601791333169,41,2021-12-31
2022-01,Bens Industriais,-0.02236682569820513,46,2022-01-31
2022-01,Comunicações,0.06592016479202167,6,2022-01-31
2022-01,Consumo Cíclico,0.0243023437078636,84,2022-01-31
2022-01,Consumo não Cíclico,-0.039757762605107855,25,2022-01-31
2022-01,Financeiro,0.05632465455196025,57,2022-01-31
2022-01,Materiais Básicos,-0.03483152499392613,27,2022-01-31
2022-01,Outros,0.15535132013096029,3,2022-01-31
2022-01,"Petróleo, Gás e Biocombustíveis",0.08242861746350355,13,2022-01-31
2022-01,Saúde,0.016509571811734985,23,2022-01-31
2022-01,Tecnologia da Informação,-0.047156328172772995,15,2022-01-31
2022-01,Utilidade Pública,-0.0057668772453556335,43,2022-01-31
2022-02,Bens Industriais,-0.06537365336212161,46,2022-02-28
2022-02,Comunicações,-0.17180264965309974,6,2022-02-28
2022-02,Consumo Cíclico,-0.09193700674249423,83,2022-02-28
2022-02,Consumo não Cíclico,-0.005390326802030858,25,2022-02-28
2022-02,Financeiro,-0.03574367936183991,58,2022-02-28
2022-02,Materiais Básicos,-0.018838038683667287,27,2022-02-28
2022-02,Outros,-0.10622689931260736,3,2022-02-28
2022-02,"Petróleo, Gás e Biocombustíveis",-0.00966092402695732,13,2022-02-28
2022-02,Saúde,-0.07147120288237382,23,2022-02-28
2022-02,Tecnologia da Informação,-0.07498574943277149,15,2022-02-28
2022-02,Utilidade Pública,-0.0054989438083640155,42,2022-02-28
2022-03,Bens Industriais,0.061337256263604006,47,2022-03-31
2022-03,Comunicações,0.08726113118324534,6,2022-03-31
2022-03,Consumo Cíclico,0.06820538776886116,84,2022-03-31
2022-03,Consumo não Cíclico,0.05812815515008421,25,2022-03-31
2022-03,Financeiro,0.05219027512323315,58,2022-03-31
2022-03,Materiais Básicos,0.054387793041085354,28,2022-03-31
2022-03,Outros,-0.009370543258579852,3,2022-03-31
2022-03,"Petróleo, Gás e Biocombustíveis",0.030264136112932223,13,2022-03-31
2022-03,Saúde,0.02850317735770801,22,2022-03-31
2022-03,Tecnologia da Informação,0.023633962910048194,15,2022-03-31
2022-03,Utilidade Pública,0.05584061382225639,41,2022-03-31
2022-04,Bens Industriais,-0.0843651379198508,46,2022-04-30
2022-04,Comunicações,-0.14068453982948814,6,2022-04-30
2022-04,Consumo Cíclico,-0.13253656010496948,82,2022-04-30
2022-04,Consumo não Cíclico,-0.06756366807287853,25,2022-04-30
2022-04,Financeiro,-0.07717525167708018,56,2022-04-30
2022-04,Materiais Básicos,-0.06985470552087995,28,2022-04-30
2022-04,Outros,-0.15601046570364607,3,2022-04-30
2022-04,"Petróleo, Gás e Biocombustíveis",-0.01368790367565683,13,2022-04-30
2022-04,Saúde,-0.12294869713327153,22,2022-04-30
2022-04,Tecnologia da Informação,-0.20259929069861687,14,2022-04-30
2022-04,Utilidade Pública,-0.013874466729846376,41,2022-04-30
2022-05,Bens Industriais,-0.03156271670877531,45,2022-05-31
2022-05,Comunicações,-0.1485797334468531,6,2022-05-31
2022-05,Consumo Cíclico,-0.04743757175607772,82,2022-05-31
2022-05,Consumo não Cíclico,-0.006804358666405656,25,2022-05-31
2022-05,Financeiro,-0.01850504122689151,57,2022-05-31
2022-05,Materiais Básicos,0.016414869719867612,26,2022-05-31
2022-05,Outros,-0.023565481424930868,3,2022-05-31
2022-05,"Petróleo, Gás e Biocombustíveis",0.031650645952682605,13,2022-05-31
2022-05,Saúde,-0.06030380126347624,22,2022-05-31
2022-05,Tecnologia da Informação,-0.05523733578158842,14,2022-05-31
2022-05,Utilidade Pública,-0.002938488536665175,41,2022-05-31
2022-06,Bens Industriais,-0.21623456896094576,46,2022-06-30
2022-06,Comunicações,-0.19840538242682748,6,2022-06-30
2022-06,Consumo Cíclico,-0.19275908927446456,83,2022-06-30
2022-06,Consumo não Cíclico,-0.1527327126020361,25,2022-06-30
2022-06,Financeiro,-0.11664627836266046,58,2022-06-30
2022-06,Materiais Básicos,-0.17386033794969968,26,2022-06-30
2022-06,Outros,-0.235243220916103,2,2022-06-30
2022-06,"Petróleo, Gás e Biocombustíveis",-0.22717314486752085,13,2022-06-30
2022-06,Saúde,-0.11070847625275816,22,2022-06-30
2022-06,Tecnologia da Informação,-0.25926478459088104,14,2022-06-30
2022-06,Utilidade Pública,-0.04367942821463934,38,2022-06-30
2022-07,Bens Industriais,0.07732143871991191,46,2022-07-31
2022-07,Comunicações,0.09914422855441318,6,2022-07-31
2022-07,Consumo Cíclico,0.0627948035937444,82,2022-07-31
2022-07,Consumo não Cíclico,0.053786836061345975,25,2022-07-31
2022-07,Financeiro,0.02061151837725232,57,2022-07-31
2022-07,Materiais Básicos,0.01423355373753384,24,2022-07-31
2022-07,Outros,0.011048723998043075,2,2022-07-31
2022-07,"Petróleo, Gás e Biocombustíveis",0.022675593569367932,13,2022-07-31
2022-07,Saúde,0.05558606008217525,22,2022-07-31
2022-07,Tecnologia da Informação,0.1281042474760746,14,2022-07-31
2022-07,Utilidade Pública,0.03422592649972591,40,2022-07-31
2022-08,Bens Industriais,0.09096513754417435,46,2022-08-31
2022-08,Comunicações,0.08865695660386182,6,2022-08-31
2022-08,Consumo Cíclico,0.08391757601507369,84,2022-08-31
2022-08,Consumo não Cíclico,0.07163990825365922,25,2022-08-31
2022-08,Financeiro,0.06820025137066968,58,2022-08-31
2022-08,Materiais Básicos,-0.016663298707448836,28,2022-08-31
2022-08,Outros,-0.10819847962320674,3,2022-08-31
2022-08,"Petróleo, Gás e Biocombustíveis",0.09422467884945356,13,2022-08-31
2022-08,Saúde,0.0535124844731673,22,2022-08-31
2022-08,Tecnologia da Informação,0.10144360957009882,14,2022-08-31
2022-08,Utilidade Pública,0.0386753706966121,40,2022-08-31
2022-09,Bens Industriais,-0.017383711620309533,47,2022-09-30
2022-09,Comunicações,-0.08151481045837101,6,2022-09-30
2022-09,Consumo Cíclico,-0.009253325936132394,83,2022-09-30
2022-09,Consumo não Cíclico,-0.06180493070650679,25,2022-09-30
2022-09,Financeiro,0.009936874635902,58,2022-09-30
2022-09,Materiais Básicos,-0.03349181051997734,27,2022-09-30
2022-09,Outros,-0.05504665715987563,3,2022-09-30
2022-09,"Petróleo, Gás e Biocombustíveis",-0.06798937506033588,13,2022-09-30
2022-09,Saúde,-0.011490984633877654,22,2022-09-30
2022-09,Tecnologia da Informação,-0.035824292418539905,14,2022-09-30
2022-09,Utilidade Pública,-0.006014200769959319,39,2022-09-30
2022-10,Bens Industriais,0.04552661773569312,46,2022-10-31
2022-10,Comunicações,-0.062170749675974836,6,2022-10-31
2022-10,Consumo Cíclico,0.009402827271034971,84,2022-10-31
2022-10,Consumo não Cíclico,0.029384354838409604,25,2022-10-31
2022-10,Financeiro,0.016909690153445386,57,2022-10-31
2022-10,Materiais Básicos,0.026424974897763246,26,2022-10-31
2022-10,Outros,0.024080946276123782,2,2022-10-31
2022-10,"Petróleo, Gás e Biocombustíveis",0.06561451373990947,13,2022-10-31
2022-10,Saúde,0.04044187838266599,22,2022-10-31
2022-10,Tecnologia da Informação,0.0189735414438989,14,2022-10-31
2022-10,Utilidade Pública,0.046542469694613786,40,2022-10-31
2022-11,Bens Industriais,-0.11980163981631609,46,2022-11-30
2022-11,Comunicações,-0.09537118493358719,6,2022-11-30
2022-11,Consumo Cíclico,-0.18336072077582516,84,2022-11-30
2022-11,Consumo não Cíclico,-0.07195646901380037,25,2022-11-30
2022-11,Financeiro,-0.08577960639802887,57,2022-11-30
2022-11,Materiais Básicos,0.04214690987148525,26,2022-11-30
2022-11,Outros,-0.18555186466824836,1,2022-11-30
2022-11,"Petróleo, Gás e Biocombustíveis",-0.011117582290817735,13,2022-11-30
2022-11,Saúde,-0.1422749904657485,22,2022-11-30
2022-11,Tecnologia da Informação,-0.17501977157834295,14,2022-11-30
2022-11,Utilidade Pública,-0.03615997712641827,38,2022-11-30
2022-12,Bens Industriais,-0.02936600723965168,45,2022-12-31
2022-12,Comunicações,-0.07403746478591283,6,2022-12-31
2022-12,Consumo Cíclico,-0.047526133178003124,84,2022-12-31
2022-12,Consumo não Cíclico,-0.018253844561643202,25,2022-12-31
2022-12,Financeiro,-0.009521011972226108,57,2022-12-31
2022-12,Materiais Básicos,-0.03651086260856699,26,2022-12-31
2022-12,Outros,-0.006818297805484708,1,2022-12-31
2022-12,"Petróleo, Gás e Biocombustíveis",-0.013720149965752736,13,2022-12-31
2022-12,Saúde,-0.04639687979828892,22,2022-12-31
2022-12,Tecnologia da Informação,-0.02587089265586511,14,2022-12-31
2022-12,Utilidade Pública,-0.005377781476847632,39,2022-12-31
2023-01,Bens Industriais,0.062498278249195245,45,2023-01-31
2023-01,Comunicações,0.043366706876525406,6,2023-01-31
2023-01,Consumo Cíclico,0.016028817075876896,83,2023-01-31
2023-01,Consumo não Cíclico,0.0159406659868541,25,2023-01-31
2023-01,Financeiro,0.0022567090228001302,55,2023-01-31
2023-01,Materiais Básicos,0.07021913237928777,28,2023-01-31
2023-01,Outros,0.1802002594013028,1,2023-01-31
