ticker,delta_ipca,delta_selic,ibc_var,var_dolar
MNPR3,-0.013363648661159437,0.02373096028769798,0.44440476541004925,-0.9148562605007129
MOAR3,0.11690887035937955,-0.00684616522061525,0.7863894619431883,0.06891976746350617
MOTV3,-0.01582347628656524,0.022845650445919186,-0.24348715902825863,-1.1020497512458176
MOVI3,-0.12025525019801445,-0.01450775677855478,0.08752231778393466,-2.7330673449256575
MPLU3,0.026960697011113487,-0.02103596776027207,0.5127040738835347,-0.6833622185137753
MRVE3,-0.06837470735623669,0.010673906930095437,-1.0679032881498993,-1.4446694903702162
MTIG4,-0.031706253463863084,-0.06668115608455977,-1.6948832095401114,-0.8569835569623666
MTRE3,-0.0903355921164215,-0.023295115982445616,-1.1653251945233793,-3.1184940902912097
MTSA4,-0.029158105566386188,-0.03723845066925227,1.1120304833022638,-0.7804509973827551
MULT3,-0.014962632561587393,0.0004907697048758264,0.17591390174342636,-0.7210897915215848
MWET4,-0.022730859164854334,-0.029182029158999194,1.9337836253116854,-1.528676453523246
MYPK3,-0.049933305274866724,0.0003042051740986731,0.13104660656224,-0.8745230032350026
NATU3,-0.030538295833675004,-0.014170300613552914,1.5397772664918299,-1.0061835121651932
NEOE3,-0.028733163603596342,0.00038303270862842347,-0.77139926766432,-1.7966512924718467
NETC4,-0.05272594095815203,-0.1035237748539101,-4.423125866560951,-0.6633897050171574
NEXP3,-0.020018964322702903,-0.0047701996018304285,-2.4902754496294524,-2.6448938821479144
NGRD3,-0.035093577271404615,-0.05686742332661869,-1.7930150731262422,-1.1238633736748047
NORD3,-0.08398184291254472,-0.14911541129654315,1.0277914885282757,-1.8206709013749063
NTCO3,-0.030258961291008468,-0.1457211241474845,-1.9164589687536333,-2.987284707922112
NUTR3,-0.12363555886518862,-0.08048878312990702,-3.7027841523131033,-3.2172430775077028
ODPV3,-0.015487268050167757,0.00745807065784009,-0.31872402022175184,-0.4701421972862852
OFSA3,-0.06071380608683616,-0.007489226649829383,0.9029449608932683,-0.816248710486157
OGXP3,-0.07151045678117962,-0.16345950542076565,-5.876056164226995,-1.1968292872201638
OIBR3,0.02512602898514004,-0.14689222490952164,0.1591112325985723,-2.223218663112325
OMGE3,-0.036315894900479095,-0.10083495811742314,-0.2728682989863953,-1.5221126962672722
ONCO3,0.22240145282491916,0.0193506583230523,-5.220972008816984,-4.616594214192511
OPCT3,-0.06104232482500097,-0.12771358924515067,0.2440804422619891,-2.582258735516188
ORVR3,0.008058524647581736,0.00718426928691668,-0.2829317521952077,-1.7197816158554602
OSXB3,-0.06670391264245765,-0.050902967805160654,-0.00528149415634005,-1.1770768993431893
PARD3,-0.016419645456512165,-0.003132614494685092,0.2776021768022995,-1.1290735339730686
PCAR4,-0.013492964137354051,0.0026544906192482124,1.242823835001293,-1.3102079102375344
PDGR3,-0.08411961345101193,-0.1353420487914279,-1.03334515228244,-3.339769013530881
PDTC3,-0.03275263208417897,-0.12031908542876565,0.34770751232772357,-0.7963546900982987
PEAB4,0.025335532085955525,-0.008886125286721957,-1.4435477691656546,-0.3189387176310682
PETR4,-0.06062550626817639,-0.012089623932744738,-1.2837023038862017,-2.148432395403465
