variavel,coef,pvalor,ticker,r2
delta_selic_lag,0.12359913872151626,0.13002781369550467,AELP3,0.24469957325659508
ibc_var_lag,-1.3935988908397072,0.686210623200152,AELP3,0.24469957325659508
var_dolar_lag,1.5720534042556449,0.008035935205573002,AELP3,0.24469957325659508
const,-0.08891639283240399,0.016057669355183473,AERI3,0.2539522396713886
delta_ipca_lag,-0.14064203971401182,0.07140172783805003,AERI3,0.2539522396713886
delta_selic_lag,0.07498978394960705,0.2927675293279872,AERI3,0.2539522396713886
ibc_var_lag,-3.853164776641289,0.30207476799553545,AERI3,0.2539522396713886
var_dolar_lag,2.0763200252300433,0.08856763002876411,AERI3,0.2539522396713886
const,0.035419944783914976,0.2518438552177005,AFLT3,0.13376763596532493
delta_ipca_lag,0.11060889872947642,0.18670973585815204,AFLT3,0.13376763596532493
delta_selic_lag,-0.026655946104689368,0.7278270078807807,AFLT3,0.13376763596532493
ibc_var_lag,1.5068246724978318,0.3226440237780578,AFLT3,0.13376763596532493
var_dolar_lag,1.0269555581304814,0.25790379609822994,AFLT3,0.13376763596532493
const,0.0002449030501657191,0.9729667533392896,AGRO3,0.17655061331398803
delta_ipca_lag,-0.033098614881071554,0.13450426840452676,AGRO3,0.17655061331398803
delta_selic_lag,-0.04370776977687002,0.030731273630035607,AGRO3,0.17655061331398803
ibc_var_lag,1.6932761245262617,0.0011410810867315798,AGRO3,0.17655061331398803
var_dolar_lag,0.4063277277958909,0.05013210679497393,AGRO3,0.17655061331398803
const,-0.0974944807195493,0.02530116078948527,AGXY3,0.2856100746849243
delta_ipca_lag,-0.14375288357629484,0.1307774283798271,AGXY3,0.2856100746849243
delta_selic_lag,0.20743758450614572,0.02770528805749858,AGXY3,0.2856100746849243
ibc_var_lag,-3.306060932177674,0.4475927067241725,AGXY3,0.2856100746849243
var_dolar_lag,2.248662696156769,0.20950415199694503,AGXY3,0.2856100746849243
const,-0.009001037000380527,0.6665399720545793,ALLD3,0.3051710033955407
delta_ipca_lag,-0.06575219061177966,0.18445220641114407,ALLD3,0.3051710033955407
delta_selic_lag,-0.07771725329666278,0.07185961087509758,ALLD3,0.3051710033955407
ibc_var_lag,3.9652940080588817,0.07815362526367263,ALLD3,0.3051710033955407
var_dolar_lag,-1.7959199405282502,0.06053545460932805,ALLD3,0.3051710033955407
const,0.009828441827963419,0.25578402596899474,ALOS3,0.22467521322212214
delta_ipca_lag,0.03315243950805242,0.19574652385841443,ALOS3,0.22467521322212214
delta_selic_lag,-0.01976986413739349,0.4079869860083164,ALOS3,0.22467521322212214
ibc_var_lag,0.47803322676038673,0.45021118581843467,ALOS3,0.22467521322212214
var_dolar_lag,-1.2170394733766057,7.434733466660509e-06,ALOS3,0.22467521322212214
const,0.007608324615897421,0.43420859320757454,ALPA4,0.15935754883085418
delta_ipca_lag,-0.08237224274264329,0.00673737343329323,ALPA4,0.15935754883085418
delta_selic_lag,-0.06785122339687505,0.012348884929525695,ALPA4,0.15935754883085418
ibc_var_lag,-0.7630311267622166,0.27357286204590164,ALPA4,0.15935754883085418
var_dolar_lag,-0.8111169678732284,0.004167249428981996,ALPA4,0.15935754883085418
const,-0.014336799545824973,0.7378687945114102,ALPK3,0.2669490192101406
