ticker,delta_selic_lag,delta_ipca_lag,var_dolar_lag,ibc_var_lag,cluster
REDE3,-0.1885147481890822,-0.39034371829663284,1.148271742359943,-0.12490673310720009,3
RENT3,0.09622631948168257,-0.5807755520812897,-0.36621866512087425,0.06805007191747373,1
RHDS3,0.0633374140965556,-0.412144148899498,1.3425861821709588,-2.269117828757671,3
RIAA3,-0.44119332229827385,0.7351712423117499,-0.9400858022133696,0.19366291063871857,0
RJCP3,3.4099897444931706,-1.0986919629863245,-1.3002156609194147,-1.3245462130723573,1
RLOG3,-1.1199633729279643,-0.9373613687602662,-0.32112472354212857,-0.008790387174769026,2
RNEW11,-0.41705566808345446,0.9830447688051187,-0.012493405399341552,0.6333312203276079,0
ROMI3,-0.45387698690993633,-0.2551691148482426,-0.06887850509234458,-0.4538055984305251,2
RPAD5,0.8203627111763249,-0.27213298631792526,0.16068705986659845,0.2007684574012955,1
RPMG3,-0.02667035773219211,0.7829647716278169,-0.18754923738383214,-0.28929097743955196,0
RSID3,-1.356817309117681,-0.4919254142981316,-1.3961980485543595,0.30821684438868724,2
RSIP3,1.4099781668498557,1.0161666712110542,2.0881102459408947,0.011189864906098261,3
RSUL4,1.0980836475425624,0.02390093591071239,1.8911614343629821,-0.505107490510175,3
SANB11,0.012262408404413628,0.3103991191089974,-0.31616036770614964,0.12342889070218924,0
SAPR11,0.692502633201728,0.5185885230806034,-0.28563020507301035,-0.24161724950850802,1
SBFG3,-0.8375379498002697,-1.4566084780270325,-0.619949792195342,-0.3989695539856097,2
SBSP3,0.3195409509134816,0.5745655514146054,-0.09462989432831669,0.45909682036523947,0
SCAR3,0.02398550735571609,0.4896568248567715,-0.10630186967204695,-0.5425792960049172,0
SEDU3,-0.2730831956245994,0.5167122775175728,1.577547621716171,1.5148652584596687,6
SEER3,-0.02373439283667896,1.0535796717294605,-0.3686422151552496,0.19492873357353135,0
SEQL3,0.5874387728686681,-1.73389820152062,-1.6012291231040285,-3.6063166462597223,1
SFSA4,0.11319212828391549,-1.4104958843688788,1.6307278187938434,-1.2402476827783742,3
SGPS3,-0.8797553428703603,-1.2425028526477717,-0.9262751766589362,-0.6513922967987176,2
SHOW3,-0.13657128172040567,0.7329074587056171,-0.9416248666524419,-0.91249223274045,5
SHUL4,0.1536537423509352,-0.6349989250367581,-0.11758399302560771,0.35138303761035616,1
SIMH3,0.09569869928865889,1.085397140242914,-0.5202698668192811,-1.2971553773958955,5
SLCE3,-0.18894344995371098,-0.29584764736703845,1.089580426149583,-0.042636335359342886,3
SLED4,-1.084949456824493,1.715494939623657,-0.17523092017746872,-0.7175006118294415,5
SMFT3,0.2506677678828899,0.1783338142814645,-1.5564635546976753,1.512095061321429,0
SMLE3,3.7594103395679364,0.5768681832590508,-0.7297561119511013,1.6386968341243107,1
SMLS3,-1.8214918441819827,2.605363394936944,-1.0631129289029824,-0.06311236777064688,5
SMTO3,-0.10344193191773395,-0.2700631771687195,0.1149885792612598,-0.12774719046827251,0
SNSY5,-0.11228358760580148,0.1872015715536469,-0.30341147551162007,1.6433682782547787,0
SOJA3,-0.2264482930041517,-0.7661184950425912,1.3831447749976877,-0.6265876723523747,3
SOMA3,1.3836695406743948,-0.3588825763931365,-2.0132664691004325,1.2259935542194063,1
SPRI3,-1.2330621557317647,-1.3151387937120111,1.6920257715046216,-1.5886474728190993,3
SQIA3,-0.41152995485788363,-0.47214418994920554,0.0263810966939685,0.39087454284211487,2
SRNA3,1.7222632222683778,-0.9555372929999467,-0.5913880775513946,0.30509452585170943,1
STBP3,0.4482250807553322,-0.0636580695484763,-0.9517129893881592,0.639646398787099,0
SULT4,1.6222142247068767,-1.0061407217585971,1.5909873108334662,-1.6792146872594838,3
SUZB3,0.45071366410592406,-0.21524591189537867,1.054931333248577,-0.08692535346860299,3
SYNE3,0.02230476835158796,0.5396976226645419,0.04114557756366921,0.35066412507561445,0
TAEE11,0.2078827861772519,0.37076833773724716,0.3458183234273248,-0.30719498498132114,0
TASA4,-1.2683314868087843,-0.4291259604083175,-0.17427276439477055,-0.6003948779667757,2
TCNO4,0.8247333112925656,0.6659868268513606,-0.4092197864158935,-0.7364838524260346,1
TCSA3,0.4236076119128932,-0.2674536242630361,-0.7238648662195243,-0.6855654608686577,1
TECN3,1.0555241166070373,0.6213257573420559,-0.6337785271286442,0.17851006147542328,1
TEKA4,-0.047413299594690206,-0.5383782860759445,-0.5553268165130109,-0.7656373343160573,1
TELB4,0.031783707748550175,-0.35448255360392295,-0.16136699546731628,-0.833023876989945,1
TEMP3,1.350931310125704,-0.7918707370593836,0.12295838793576243,-0.9943104598714184,1
TEND3,-0.9915114620436798,0.921926097030475,-0.5865744420867322,-0.21090851232000146,5
TERI3,-1.825718675244585,-3.08243014052176,-0.48992100393018584,0.6258630926565605,2
TESA3,1.4321150244162864,0.13676488700913583,-1.0534404311725707,-0.8274278194708148,1
TFCO4,0.4123304281920859,-0.22343421959657206,-0.4891981584225912,-0.3458165462080757,1
TGMA3,-0.30561323706518506,0.8791793444505568,-0.9936959946680706,0.23933382752522003,0
TIET11,1.008604680923359,-0.008826921182304489,0.03188319284278296,-0.16537643398762192,1
TIMS3,0.7205693714184682,0.1559184852740569,0.14754502308868703,0.3687388477160293,0
TOKY3,-1.1149209727397744,-0.24096572007977105,-1.8387030079612352,-3.213531755703113,5
TOTS3,0.08935075393968696,0.26673244181408123,0.21204899271549982,0.23656574883955134,0
TOYB4,-1.3745727679395543,-2.3116475627784503,-1.406231084326545,4.881555478561057,4
TPIS3,-0.9060993553298032,0.8783840021464641,-0.2693282361976404,0.5965617802780498,0
TRAD3,-1.2368164459800695,0.03750893819825855,-1.3413010091497628,4.848100355895868,6
TRIS3,-0.5600817658808439,0.28657612480373074,-0.31996681593488074,-0.4176743697162223,0
TRPN3,0.9253335977460981,0.9132601779231834,0.9103206026523994,0.5974923023537685,0
TTEN3,0.7216032667427684,0.8530878046394266,-0.09879200527491507,0.8381464201634213,0
TUPY3,0.17038571936941502,0.6268662566090745,1.0219611126622885,0.6268926928866335,0
TXRX4,-0.6375370669931523,-1.114138600111444,-0.5439649847883481,-0.6823147749436387,2
UCAS3,-0.12179134805191036,-0.4658581554738999,-0.19554663115763204,-0.23285154237124497,2
UGPA3,0.7664954455719731,0.46283307117260775,0.11252968421747839,-0.37645608279301906,1
UNIP6,-0.7691957178138308,0.054825979559495946,-0.0736107118054215,-0.42226625884249014,2
USIM5,-1.041132783623534,0.5868603773080182,-0.6099014467426886,-0.04415178067735279,5
VALE3,0.022002607412724,0.6444319061236103,0.23271944841161096,-0.16795247856985873,0
VAMO3,0.9065171347185216,0.2991937355416596,2.3305892177210272,-1.198833705886642,3
VBBR3,-0.15561676913749428,0.6092813935704985,-0.3140157637040205,-0.09049642033501262,0
VITT3,1.8349636806795826,-0.2228688409626498,1.9345655596912867,0.9721411193416918,6
VIVA3,-0.08739496529204359,-0.9184355212006915,-0.5302284022556112,-0.05497760922783445,2
VIVR3,-0.696336539682942,-0.8968145566993145,-1.5517095582004876,0.4328559132534821,2
VIVT4,0.8731274696280641,-0.02945828204623874,0.08962857742753996,-0.1241491860766321,1
VLID3,0.9028002210517282,0.8815129120753327,0.0655700442155235,-0.41742848457496134,1
VSTE3,1.9999195473199103,1.2095228585448548,-0.5038369100066252,1.307197974217295,0
VULC3,1.0359320610901406,-0.3414707027211232,-0.2590849300415267,0.5311768939362541,1
VVEO3,2.289199545182059,1.3559456847348825,0.2913614211762333,-2.227536989820339,1
WDCN3,-0.5516514143739554,-0.009622924069231268,2.5624282212604674,-2.1973241735644264,3
WEGE3,0.015248042572765705,-0.3656108172901429,0.3347677707690728,-0.37509679079549924,1
WEST3,-0.40095057187698546,1.4910095889223274,1.2808825140804974,0.4118607829138421,0
WHRL4,-0.2169671203932419,0.5235796357369378,0.4380559022381174,0.23479747744491788,0
WIZC3,0.5716629304608947,0.09399305714325638,-0.5176523538839553,0.8293665021376078,0
WLMM4,-1.1945756039599402,0.9084710441510981,0.3635739762643023,0.4496308633518985,0
YDUQ3,-0.4795667981204738,0.9730993381275513,-0.32782967599943896,0.48098043071323204,0
ZAMP3,1.4402659863345024,-0.6785579310575701,0.007791951762411251,0.17418741570711774,1
